INVOICE_UPC_CASE,LEN(INVOICE_UPC_CASE),INVOICE_UPC_PACK,LEN(INVOICE_UPC_PACK),INVOICE_PACKAGE_DESCRIPTION
87615300189,11,876153001894,12,ZONIN P GRIGIO WNMKR 750ML
11111111111,11,034100087166,12,REDDS APPLE ALE 4/6/12 BTL
08500000120,11,085000001202,12,PETER VELLA CHABLIS
03410057341,11,034100573416,12,LITE 30/12 OZ CAN
11111111111,11,635985260424,12,MIKES HARDER VARIETY 3/8/16 CAN
11111111111,11,089826300198,12,TECATE LIGHT LAGER 20L
83704800242,11,837048002427,12,WINE ART PLANO MALAGOUSIA 750M
70491569003,11,070491569003,12,FC NA PRESSED LIME JUICE
11111111111,11,088345101514,12,STRONGBOW GOLD CIDER 4/6/11.2 BTL
08735640512,11,087356405123,12,CLOS DU BOIS CAB 750ML
11111111111,11,635985260424,12,MIKES HRDR 8PK VARIETY 16OZ
11111111111,11,022100050006,12,PBR EXTRA 2/12 CAN
11111111111,11,635985200321,12,MIKES HARDER WATERMELON 1/12/23.5
08130805351,11,081308053516,12,FISH EYE SHIRAZ         3L 6PK
08520000575,11,085200005758,12,SEAGLASS SAUV BLANC 750ML
08427998600,11,084279989266,12,RISATA MOSCATO D'ASTI 1.5L
86000055765,11,860000557658,12,UNO MAS MARGARITA WTRMLN BB6/4
11111111111,11,860303000127,12,BIG STORM TROPIC PRESSURE 6/4 16OZ CAN
85000024041,11,085000024041,12,W E&J BRANDY APPLE 750ML
11111111111,11,851812002054,12,MOTHER EARTH ENDLESS RIVER KOLSCH 4/6 12OZ CAN
11111111111,11,088586004162,12,CHAT. ST. MICH. HARVEST RIESLING 750
11111111111,11,839728008476,12,OGIO PROSECCO 12/750
08312010319,11,083120103196,12,FRANZIA WH ZIN VS       BNB 5L
11111111111,11,726959913108,12,BLVD SPACE CAMPER 2/12/12 CN
11111111111,11,089826130405,12,SOL LIMON Y SAL 12/1/24OZ CAN
11111111111,11,087692011279,12,TRULY LEMONADE VARIETY 24/12 LOOSE CAN
11111111117,11,111111111117,12,A/R ADJUSTMENT WLOO
11111111111,11,070310016473,12,SEAGRAMS ALOHA ICE VARIETY 2/12/12 BTL
11111111111,11,852664302279,12,CORE ARKANSAS LAGER 4/6 12OZ CAN
11111111111,11,815829011584,12,CAYMAN JACK MOJITO 4/6 BTL
11111111111,11,111111111111,12,HAYES VALLEY CAB SAUV CALIFORNIA 1/20.2L
89521600107,11,895216001077,12,FL.WTRM 12% 12/23.5 OZC
11111111111,11,085000024218,12,DARK HORSE ROSE 750
64441200085,11,644412000854,12,BECKER TEMP 6PK 750ML
11111111111,11,635985800064,12,W CLAW 2ND VARIETY 12PK
11111111111,11,684746800423,12,JOHNNY BOOTLEGGER PEACH 24/200 BTL
03410000882,11,034100001605,12,ICEHOUSE 6/4/16OZ CAN
11111111111,11,859612001291,12,21ST AMEND VARIETY 2/12 12OZ CANS
11111111111,11,050939612089,12,BOULDER BUFFALO GOLD 4/6PK CANS
11111111111,11,111111111117,12,EMPTY KEG - DUCKRABT 1/6
11111111111,11,085000031780,12,BAREFOOT BLUEBERRY MOSCATO 750
99999999990,11,099999999990,12,SELBACH-OSTER RIESLING KABINETT 1/12B/750ML
80686042204,11,080686042204,12,KESSLER BLND WSKY BAR 80
08012028153,11,080120281534,12,ALMADEN CHARD BOX 5L
80686832027,11,080686832027,12,SAUZA BLANCO TEQ BAR
08600300339,11,086003003392,12,WOODBRIDGE P NOIR 750ML
08600387388,11,086003873889,12,WOODBRIDGE CHARD TRAY PK 1.5L
11111111111,11,076737340559,12,EVERFRESH CHERRY LEMONADE 12/24 Z
08312010019,11,083120100195,12,FRANZIA MERLOT VS       BNB 5L
71788812022,11,717888120224,12,HESS CHARD COLLECT +14 750ML
08051604422,11,080516044224,12,BANFI BRUNELLO DI MONT 12PK 37
08427900250,11,084279002507,12,RISATA MOSCATO D ASTI 187M 187
11111111111,11,752830676183,12,DEVILS FOOT-SPARKLING LIMEADE 6/4/12OZ CAN
11111111111,11,083837006506,12,CASTLE ROCK ROSE
11111111111,11,999999999993,12,BLVD PALE 1/2 BBL
08689108697,11,086891086972,12,THE FEDERALIST HAMILT CAB 6PK
08520002833,11,085200028351,12,CALIFORNIA DREAM MERLOT 6PK 75
08983292104,11,089832921042,12,LAVILA GRENACHE ROSE WMKR SEL
08769210012,11,087692100126,12,SAM ADAMS 4/6 12 OZ NR
77644902533,11,077644902533,12,CASK & CREW GINGER SPICE WHISKEY
11111111111,11,111111111117,12,COMMONHOUSE PARK CIRCLE PALE ALE 1/6 BBL
03916500121,11,088067081002,12,G.BELT 4/6 BTL
80480280017,11,080480280017,12,GREY GOOSE VODKA
88004026639,11,088004026639,12,SOUTHERN COMFORT 80
11111111111,11,835603005448,12,TOZAI SNOW MAIDEN NIGORI SAKE 720ML
65789170020,11,657891700207,12,LIBERTY SCHOOL CAB 750ML
11111111111,11,635985190028,12,MIKES PEACH 6PK BTL
08520000146,11,085200001460,12,SUTTER WH ZIN HARVEST 1.5L
11111111111,11,076737122629,12,EVERFRESH PEACH WATERMELON 12/16 Z
85200103072,11,085200118878,12,SUTTER HOME SANGRIA
08787263223,11,087872632232,12,STELLA ROSA PINK IL CONTE 750M
87713900047,11,877139000047,12,STONEHAUS LAN WHITE
07199009554,11,071990095543,12,BM VAR SH PK 2/12 12 OZN
08520010874,11,085200108749,12,SUTTER HM WHITE MERLOT
11111111111,11,111111111117,12,NEW REALM HAZY LIKE A FOX IPA 15.5G
11111111111,11,011668880125,12,ADELSHEIM PN -18
66957601920,11,669576019207,12,DECOY RED 750ML
11111111111,11,022100050020,12,PABST COFFEE 6/4/11 CAN
11111111111,11,859612001024,12,21ST AMEND HELL OR HIGH MANGO 4/6 12OZ CANS
11111111111,11,099988071362,12,MENAGE A TROIS TP SILK SOFT RED BLEND SAMS 12/750
11111111111,11,083820234824,12,GUINNESS STOUT 2/12/11.2 BTL
11111111111,11,111111111111,12,GATE CITY COPPERHEAD AMBER ALE 7.75G
88352126524,11,088004144630,12,DR MCGIL VAN SCHN BAR
11111111111,11,721512010065,12,FREY AGRICULTURIST RED
11111111111,11,085000019733,12,APOTHIC WHITE 750
88004026653,11,088004026653,12,SOUTHERN COMFORT 80
11111111111,11,033544950272,12,MODELO ESPECIAL 18/12 BTL
11111111111,11,070310011669,12,SEAGRAMS JAMAICAN ME HAPPY 6/4/16Z CN
08380433007,11,083804330078,12,LE DOMAINE BRUT CALI 750ML
09998807178,11,099988071782,12,MENAGE A TROIS P GRIG LIMELGHT 750ML
80432102145,11,080432102145,12,ABERLOUR SGL MALT SCOTCH 12YR
87739700010,11,877397000100,12,SPELLBOUND CHARD 750ML
11111111111,11,111111111117,12,NEW BELGIUM VOODOO AMERICAN HAZE 1/6 BBL
73995801450,11,739958014509,12,COPPOLA P NOIR DIAMOND +14 750
87615300226,11,876153002266,12,CASTELLO MOSC PRO DI PAV IGT 7
08858600416,11,088586004162,12,CSM RIES HS 750ML
08520000075,11,085200000753,12,SUTTER SWT RED 750ML
08210073813,11,082100738137,12,VENDANGE CHARD TETRA 12PK 1.0L
08200000051,11,082000000051,12,SMIRNOFF VODKA 80 BAR
03807520630,11,038075206300,12,VERDI PEACH SPUMANTE 750ML
03410000340,11,034100003401,12,REDDS VARIETY PACK 2/12/12 NR
08600325406,11,086003254060,12,COOPER AND THIEF RED BL GFT PK
87692004974,11,087692004974,12,SAM ADAMS WICKED EASY 2/12/12OZ CANS
11111111111,11,000000077774,12,EMPTY BELLS KEG
08427999273,11,084279992730,12,BELLA BOLLE PINK MOSCAT FRZ 6P
08974476567,11,089744765673,12,RIUNITE TREB/MOSCATO NUPC 1.5L
03410000354,11,034100003548,12,LITE 4/6 12 OZ CAN
03410057509,11,034100575090,12,LITE 2/12 12 OZ LN
85200660582,11,085200600465,12,WINE CUBE PK MOSCATO
03807520530,11,038075205303,12,VERDI RASPBERRY SPARKLING 750M
08500002946,11,085000029466,12,ANDRE BRUT ROSE CAN
08312010069,11,083120100690,12,FRANZIA CHILLABLE RED   BNB 5L
88004026646,11,088004026646,12,SOUTHERN COMFORT 80
08520051874,11,085200518746,12,SUTTER HM CABERNET SAUVIGNON
11111111111,11,642860150640,12,FOUNDERS UNRAVELED IPA 4/6 12 OZ CAN
11111111111,11,892186000246,12,POPPY PINOT NOIR 12/750
11111111111,11,888888888886,12,NARRAGANSETT LAGER-SM-LAGER METAL TACKER
11111111111,11,087692010760,12,TT BLACK CHERRY 24OZ
08500042498,11,085000424988,12,BAREFOOT SPRITZER MOSCATO CN4P
08769262102,11,087692821021,12,ANG ORC  AP 4/6 12 OZ LN
08158413152,11,081584131526,12,KJ MERLOT VR +14 750ML
86003020047,11,086003451865,12,RMW NAPA CHARD 18 ON-P
11111111111,11,858770002812,12,OMB CAPT JACK PILS 6/4 16OZ CANS
11111111111,11,853006005483,12,GRAYTON 30A BEACH BLONDE 4/6 CAN
11111111111,11,649440002481,12,OMMEGANG MY WATCH HAS ENDED BROWN ALE 12/25.4OZ BTLS
08158401233,11,081584012337,12,KJ CAB VR 12PK 375ML
11111111111,11,033544000182,12,CORONA PREMIER 18/12 BTL
11111111111,11,081054334303,12,CHARLES SHAW SHIRAZ 12/750
87692008125,11,087692008118,12,SAM ADAMS NEW ENG PALE 4/6 CN
72515500005,11,725155100005,12,CHERRY
85133300602,11,851333006029,12,MANCAN CARBON WHT CAN FIZZ 375
08974476665,11,080516130194,12,RIUNITE LAMBRUSCO
87113112998,11,087113112998,12,A BICHOT CREMANT DE BOURGOGNE BRUT RES NV
03354495047,11,033544950470,12,CORONA PRM 12/24 OZ CAN
11111111111,11,111111111111,12,TERRAPIN LUAU KRUNKLES POG IPA 5.16G
85000021507,11,085000021507,12,W LIBERTY CREEK PNK MOSC 1.5
11111111111,11,856503004409,12,ST. ARCHER IPA 4/6PK CAN
11111111111,11,111111111117,12,CHEP PALLET BEER & WINE
11111111111,11,111111111111,12,ALDI IMPERIUM LAGER 24/330 ML
11111111111,11,111111111111,12,HEINEKEN 20L
11111111111,11,034100000974,12,VIZZY SELTZER PINEAPPLE/MANGO 12/24 CAN
11111111111,11,111111111111,12,SAM ADAMS COLD SNAP WHITE ALE 5.17G
11111111111,11,081054005715,12,TERRAIN RED BLEND 12/750
11111111111,11,034100989125,12,EMPTY-MODELO 1/2 BBL
11111111111,11,071990480486,12,KEYSTONE KEYLIGHTFUL 30/12 OZ CN
11111111111,11,895902001565,12,ASY PLUSH CRUSH 4/6 CAN--SESSION NEW ENGLAND IPA
11111111111,11,080432802656,12,SEAGRAMS WILD BERRIES 24/11.2 PALLET
11111111111,11,033544000434,12,CORONA SELTZER VARIETY 2/12/12 CAN
18310300001,11,183103000013,12,DR LOOSEN RIES DR L MOSEL 750ML
11111111111,11,111111111111,12,PERONI NASTRO AZZURRO PALE LAGER 7.75G
08600325300,11,086003253001,12,CHARLES SMITH RIES KG FU NWUPC 750ML
11111111111,11,111111111111,12,GATE CITY CITRAS MAXIMUS IPL 15.5G
08273400109,11,082734001096,12,CASILLERO CAB CLUB 750ML
11111111111,11,819942001439,12,OB WILD BASIN BERRY VARIETY 2/12PK CAN
11111111111,11,111111111117,12,BELLS TWO HEARTED ALE AMERICAN IPA 1/2 BBL
11111111111,11,635985260011,12,MIKES VARIETY 12PK CAN
08312010069,11,083120100690,12,FRANZIA CHILL RED 5L
08500002904,11,085000029046,12,DARK HORSE ROSE BUBBLES
08427998606,11,084279986067,12,ASTORIA MOSCATO ROSE SPRK NL 7
08858601034,11,088586010347,12,14 HANDS P GRIGIO CAN 375ML
08520010448,11,085200104482,12,SUTTER ROSE 6/4PK PET 187ML
18200530470,11,118200530470,12,ROCKSTAR ENERGY 24/16
85241100796,11,852411007969,12,LIFEVINE P NOIR 750ML
08224201461,11,082242014618,12,GNARLY HEAD LODI AUTH BLK RSV
85133300601,11,851333006012,12,MANCAN WHITE BLEND CANS 375ML
08308542021,11,083085420215,12,RUFFINO P GRIGIO IL DUCALE 750
08983292103,11,089832921035,12,LAVILA SYRAH WINEMKR SEL 6PK 7
08143400029,11,081434000293,12,BLACK BOX CAB SAU GO PCK 500ML
08470409121,11,084704091212,12,KORBEL BRUT CRWN CAP 6/4PK 187ML
11111111111,11,083783531114,12,SIERRA NEVADA HAZY LITTLE THING IPA 2/12/12Z CN
63298720161,11,632987201615,12,SANTA MARG SPRK ROSE NL 6PK 75
11111111111,11,087692821021,12,AO CRISP 6PK
11111111111,11,018341151022,12,BAREFOOT SAUV BLANC 1.5
73995806480,11,739958064801,12,COPPOLA CAB DIAMOND +14 750ML
11111111111,11,740522119681,12,BELLS OFFICIAL HAZY IPA 24/12 CAN 4/6
08308590331,11,083085903312,12,RUFFINO IL DUCALE 750ML
11111111111,11,763102115712,12,JO-SIERRA CANTABRIA GRAN RES 09
11111111111,11,111111111117,12,OB MAMAS YELLA PILS 1/2BBL
80686365204,11,080686365204,12,DEK PEACHTREE SCHN
11111111111,11,099100185133,12,ALDI PEAKS AND TIDES PINOT NOIR 12/720
11111111111,11,111111111117,12,CATAWBA WHITE ZOMBIE 1/6 BBL
11111111111,11,723830130128,12,LAGUNITAS HAZY WONDER 2/12/12 CAN
08130800066,11,081308000664,12,COCOBON RED WINE 750ML
18310300001,11,183103000723,12,DR L RIESLING
08520091876,11,085200918768,12,SUTTER HM SWEET RED
11111111111,11,034100006082,12,OLD ENGLISH 800 MALT LIQUOR 4/6/16Z CN
74052210045,11,740522100474,12,BELL'S KALAMAZOO 4/6NR
36920210112,11,736920210112,12,12OZ C24P GI NEXT COAST IPA
96749702756,11,096749702756,12,RITTENHOUSE RYE WSKY 100
09870920295,11,098709202955,12,STELLA MOSCATO 750ML
11111111111,11,085000029015,12,BAREFOOT STRAWBERRY MOSCATO 750
04572044228,11,042572044129,12,SCHOFFERHOFER GRPFRT 2/12/11.2 CANS
88076184343,11,856724006213,12,CASAMIGOS REP TEQ
08520000101,11,085200001019,12,SUTTER FRE CHARD N/A 750ML
88076151611,11,088110011406,12,J WALKER BLK LABEL SCOTCH BAR
11111111111,11,087692009917,12,TRULY LEMONADE VARIETY 2/12 CAN
11111111111,11,798304260625,12,DOOR 44 WHITE DOOR 750 ML
08224201515,11,082242015158,12,SEVEN NINETEEN WEST ROSE 6PK 7
11111111111,11,072311230124,12,DOS EQUIS SPEC 2/12 BTL
11111111111,11,754527010706,12,NEW BELGIUM VOODOO RANGER HOPPY VARIETY 24/12 CAN 2/12
08500002706,11,085000027066,12,PETER VELLA PINK MOSC SANGRIA
99999999990,11,099999999990,12,SADDLEBACK MERLOT 1/12B/750ML
11111111111,11,085000013311,12,MATTHEW FOX CAB SAUV 750
73768605001,11,073768605001,12,MONT MARCAL CAVA BRUT RESERVA ROSADO 6/ GCWC  **COP**
11111111111,11,858945005044,12,LOST 40 PUNCHY BING BING CHERRY 4/6 12OZ CAN
08600327902,11,086003279025,12,CRAFTERS UNION RED BLEND   CAN
08143403117,11,081434031174,12,REX GOLIATH CAB NL 750ML
11111111111,11,726959902003,12,BLVD IPA 6PK BTL
08469241854,11,084692418541,12,JADOT MACON VILLAGES 750ML
11111111111,11,111111111117,12,MC NITRO BATSHIT CRAZY 1/4 BBL--COFFEE BROWN ALE
11111111111,11,070310014837,12,SEA SPIKED JAMAICA 23.5 OZ
00235200420,11,080887493782,12,BOGLE MERLOT 750ML
11111111111,11,088004029517,12,CARIBE BAY 6/1/1LTR
11111111111,11,850544005746,12,BLAKES ST CHERI BBA CHERRY HARD CIDER 4/6 12OZ CANS
11111111111,11,034100003234,12,REDDS WICKED APPLE ALE 12/24 CAN
11111111111,11,850544005241,12,BLAKES EL CHAVO MANGO HABANERO CIDER 4/6 12OZ CAN
11111111111,11,072890006219,12,HEINEKEN 00 NA 4/6/11.2 BTL
08468700739,11,084687007392,12,ERATH ROSE P NOIR OREGON 750ML
11111111111,11,899539000694,12,TERRAPIN GOLDEN ALE 4/6/12Z CN
61126932123,11,611269321210,12,RED BULL COCONUT 12OZ CN LS
11111111111,11,040850140013,12,ALK AMBER ALE 4/6/12 CN
81308000435,11,081308000435,12,CUPCAKE SAUV BLANC
11111111111,11,858945005013,12,LOST 40 MONTH OF SUNDAYS 4/6 12OZ CAN
11111111111,11,085000029695,12,BRIGHTLANDS CHARDONNAY 750
11111111111,11,635985548904,12,WHITE CLAW 2/12 VARIETY #1 CAN
87615300413,11,876153004130,12,CASTELLO POGGIO MOSCATO 8/3PK
82242015691,11,082242015691,12,BOTA BOX NIGHTHAWK GOLD CHARD
08597603422,11,085976034228,12,MANISCHEWITZ BLACKBERRY 1.5L
11111111111,11,044956001018,12,ZD CHARD
08500004546,11,085000045466,12,BAREFOOT MERLOT    PET
85805300303,11,858053003031,12,IL CARNEVALE DI VENEZIA CAB 6P
08841787037,11,088417870379,12,SILVERADO CAB +14 750ML
08427900194,11,084279001944,12,FINCA LAS MORAS CAB BBN BRL 6P
70033000025,11,700330000212,12,EAGLE BANANABREADBEER4PK 11.2
81128202428,11,081128002428,12,SLANE IRISH WHISKEY 12PK
11111111111,11,111111111117,12,EMPTY PERONI 1/4 BBL
11111111111,11,085000023488,12,APOTHIC CRUSH 750
08590419550,11,085904195502,12,MOGEN DAVID BLACKBERRY 1.5L
08520000063,11,085200000630,12,SUTTER WH MERLOT 1.5L
11034024177,11,011034503818,12,M&R ASTI
08427900141,11,084279001418,12,RUMOURS CHARD 6PK 750ML
09998807105,11,099988071058,12,MENAGE A TROIS WHITE 750ML
04933101096,11,049331010968,12,LA CREMA P NOIR MONTEREY 750ML
45189149375,11,081308011172,12,IMAGERY CHARDONNAY
11111111111,11,721512000745,12,FREY CAB
11111111111,11,071990170523,12,BLUE MOON WHITE 2/15 12OZ CAN
08974476572,11,089744765727,12,RIUNITE ROSATO NUPC 1.5L
66154000114,11,661540001140,12,BALTIKA #3 CLASSIC LAG - CS20-16.9Z
11111111111,11,635985260394,12,WHITE CLAW MANGO 19.2OZ
89807900100,11,898079001000,12,EDUCATED GUESS CAB +14 750ML
11111111111,11,376004610072,12,ANDRE BRUNEL LES CAILLOUX CDP ROUGE 12/750
79055920101,11,353665021100,12,GUIGAL EX VOTO HERMITAGE RG 6P
11111111111,11,642860150244,12,FOUNDERS ALL DAY IPA 4/6 12 OZ CAN
08600386386,11,086003863866,12,WOODBRIDGE SAUV BLANC TRAY PK
11111111111,11,654181050042,12,BREAUX CHERE MARIE VIDAL BLANC 750
85156850006,11,085156850006,12,KETEL ONE CUCUMER AND MINT12PK
11111111111,11,022100001701,12,PABST 2/12/12 CN
11111111111,11,089924849506,12,YUENGLING LAGER 1/2 KEG
85211600526,11,852116005260,12,MR MOODY'S POTION
11111111111,11,761503725257,12,PERGOLA ROSSO MONFERRATO -17 -KL
11111111111,11,851694003801,12,Q GINGER BEER 6/4 7.5OZ CANS
86000018318,11,860000483185,12,UNO MAS MARGARITA STRBRYLM 6/4
00000850982,11,085200000982,12,SUTTER PINK MOSCATO TRAY PK 1.
07874216420,11,074742164205,12,MEMBERS MARK RIESLING PWG 1.5L
88352109985,11,088352109985,12,JUAREZ TRIPLE SEC 30
11111111111,11,663985002546,12,EM-EMILIO MORO
63298720020,11,632987200205,12,SANTA MARG P GRIGIO NEWUPC 750ML
80480004699,11,080480004699,12,ST GERMAIN LIQUEUR
11111111111,11,111111111117,12,EMPTY YUENGLING 1/2 BBL
83085903213,11,083085903213,12,RUFFINO LUMINA P GRIGIO
88004010430,11,088004010430,12,NIKOLAI VODKA
83765407291,11,837654072912,12,METROPOLITAN MAGNETRON SCHWARZBIER 4/6PK
11111111111,11,084799001912,12,CAMELOT PINOT GRIGIO 12/750
11111111111,11,078250006042,12,STEEL RES BLACK BERRY 16OZ 6/4 CAN
08847388166,11,088473881661,12,SOKOL EVOLUTION WHT NUPC 750ML
08312000079,11,083120000792,12,OAKLEAF MERLOT 3L
11111111111,11,111111111111,12,ORPHEUS ALL YOU GET HAZY SOUR 5.16G
11111111111,11,085000025284,12,DARK HORSE PINOT GRIGIO 750
11111111111,11,111111111117,12,NSF FEE
80368937019,11,080368937019,12,MOZART CHOCOLATE CREAM LIQUEUR
11111111111,11,111111111117,12,SA COLD SNAP 1/6K
11111111111,11,956840258760,12,CONTADINO PINOT GRIGIO VIVACE 12/750
11111111111,11,087692006787,12,TRULY WILD BERRY 4/6 12 OZ CN
11111111111,11,798304260618,12,DOOR 44 RED DOOR 750 ML
11111111111,11,635985245957,12,MIKES HARDER BLOOD ORANGE 6/4/16 CAN
85200100798,11,085200518746,12,SUTTER HOME CAB SAUV ON-P
11111111111,11,087692004974,12,SAM ADAMS SAM 76 2/12/12 CAN
11111111111,11,071990300784,12,COORS LIGHT 18PK BTL
11111111111,11,076737341105,12,EVERFRESH PEACH MANGO 12/24 Z
11111111111,11,087675091144,12,TOMMASI PROSECCO -NV
60978823147,11,609788231479,12,AZ TUMBLIN DICE 3 YR HEAVY RYE BOURBON 100 PF
08974476055,11,089744760555,12,LUIGI BOSCA MALBEC DOC 17
11111111111,11,085000018132,12,BAREFOOT RIESLING 1.5
11111111111,11,016571911256,12,S ICE LEMON LIME
11111111111,11,000000011112,12,LINE 39 PN KEG
11111111111,11,635985249856,12,MIKES HRDR CRAN 24OZ
85308600825,11,853086008251,12,FITVINE PROSECCO BRUT 750ML
08500001720,11,085000017203,12,PETER VELLA SANGRIA
09998807114,11,099988071140,12,MENAGE A TROIS CAB 750ML
81308003856,11,081308003856,12,CHLOE ROSE ON-P 18
11111111111,11,726959913023,12,BLVD SPACE CAMPER 12/19.2 CAN 5.9
08590481440,11,085904814403,12,MD 20/20 RED 14%
08382056793,11,083820567939,12,RED STRIPE 4/6 11.2 OZLN
85200660612,11,085200600168,12,WINE CUBE P NOIR
00000001549,11,000000154918,12,MICHEL CHABLIS PETIT 750ML
07289000083,11,072890000835,12,HEINEKEN 6/4/16 CN
85083200427,11,850832004277,12,BREAD & BUTTER P NOIR 750ML
08051613512,11,080516135120,12,RIUNITE LAMBRUSCO 1.5L
08787263390,11,087872633901,12,STELLA ROSA GRN APPLE 750ML
11111111111,11,669576030042,12,GREENWING COL VALLEY CAB
08066095401,11,080660954011,12,CORONITAS 4/6 7 OZ NR
08500002183,11,085000021835,12,LIBERTY CREEK MERLOT
11111111111,11,000000077774,12,EMPTY KEGSTAR SM KEG
85171800004,11,851718000048,12,MARK WEST P NOIR TRAY SAM 750M
61085456700,11,610854567002,12,AZ OLD RAJ GIN RED LABEL 92 PF
85200101047,11,085200001040,12,FRE RED BLEND
08158401321,11,081584013211,12,KJ CAB GR RSV +14 750ML
11111111111,11,087692011682,12,TRULY STRAW/LEMONADE 12/24OZ CAN
00837831600,11,083783160000,12,S/NVARIETYPACK SAMPLER 2/12B
11111111111,11,111111111117,12,EMPTY-1/6 SYCAMORE
11111111111,11,034100516741,12,REDDS VARIETY 2/15 CAN
09998807109,11,099988071096,12,MENAGE A TROIS RED 750ML
08210079023,11,082100179022,12,A MIST EXOTIC W. ZIN 750ML
11111111111,11,853394005393,12,BRICKWAY VODKA 1 LITER
08769200017,11,087692000174,12,ANG VAR 2/12 12 OZ NR
08200072908,11,082000729082,12,SMIR P PK 2/12 11.2 OZNR
08769200033,11,087692000334,12,ANGRY ORCHARD CRISP APPLE 2/12/12OZ BTL
08823200315,11,088232003150,12,VENDANGE CAB SAUV  TETRA 500ML
08224201041,11,082242010412,12,BOTA BOX CAB TETRA 12PK 500ML
86000018315,11,860000183154,12,UNO MAS MARGARITA RTD WTRMLN 1
83120001096,11,083120003281,12,CUL DE SAC CABERNET
08143431530,11,081434315304,12,NOBILO SAUV BLANC 750ML
08224229043,11,082242290432,12,GNARLY HEAD CAB NL 750ML
11111111111,11,853340008324,12,WICKED WEED FREAK OF NATURE DOUBLE IPA 24/12 CAN 4/6
88352116907,11,088352116907,12,OLD MEDLEY 12YR
11111111111,11,850952004324,12,RED HARE SPF 50/50 24/12 CAN 4/6
11111111111,11,855710004431,12,REVEREND NATS-REVIVAL HARD CIDER 4/6/12OZ CANS
70028315011,11,700283150118,12,BIG SKY SPIKED SELT HUCKL
11111111111,11,856128005188,12,DENVER BEER PEANUT BUTTER G/C 4/6PK CANS
11111111111,11,034100033415,12,HIGH LIFE LIGHT 30 PACK CAN
03410008755,11,034100087555,12,REDDS WK BLC 2/12 10 OZC
11111111111,11,111111111117,12,EMPTY-MILLER 1/2BBL
11111111111,11,854134007011,12,GATE CITY COPPERHEAD AMBER ALE 4/6/12Z CN
11111111111,11,723830000094,12,LAGUNITAS IPA 4/6/12 BTL
11111111111,11,669576019405,12,DUCKHORN SB
08427997763,11,084279977638,12,RISATA MOSCATO D'ASTI 6PK 750ML
11111111111,11,872887000677,12,FLORIOGRAPHY BLOOMING WHITE
89918800145,11,899188000145,12,GUSTAVE LORENTZ RIES RSV 750ML
09998807143,11,099988071430,12,MENAGE A TROIS LAVISH MERLOT 750ML
08218422603,11,082184226032,12,JDCC WATERMELON PUNCH MALT 4/6 10OZ
11111111111,11,034100522100,12,STEEL RESERVE TANGERINE 12/24OZ CAN
11111111111,11,856492002103,12,COLTERRIS CAB SAUV 12/750 ML
08600378032,11,086003780323,12,MOND RYE BARREL PVT SEL +14 750ML
11111111111,11,638489002477,12,DFH AMERICAN BEAUTY 4/6/12 CN
67288220006,11,672882200061,12,CENTRAL WATERS MUDPUPPY PORTER 4/6PK
11111111111,11,016571940348,12,SPARKLING PEACH NECT 12/17OZ BTL
11111111111,11,761503462138,12,LA TOUR VIEILLE BANYULS RIMAGE -18 -KL
85200600465,11,085200600465,12,WINE CUBE PK MOSCATO
11111111111,11,033544950449,12,CORONA PREMIER 2/12/12 CAN
11111111111,11,857890005017,12,SPBC TEXAS RIG IMP IPA 6/4 16OZ CANS
08312010209,11,083120102090,12,FRANZIA CHARDONNAY 5L
11111111111,11,111111111117,12,CUSTOMER/SUPPLIER ADJUSTMENTS
72890006479,11,072890006479,12,HEINEKEN 1/15 BONUS 0.0 +15/12OZ CAN
67243802129,11,672438020112,12,TWO LANE LAGER 4/6/12 CAN
66957601934,11,669576019344,12,DUCKHORN CAB NAPA +14 750ML
85520000528,11,855200005283,12,BUZZBALLZ PEACH CHILLER
72235801167,11,722358011674,12,LA PETITE PERRIERE ROSE
08066095625,11,080660956251,12,CORONA LT 4/6 12 OZ LNNR
01941421111,11,019414070714,12,RICHTER WEHLENER SONNENUHR SPATLESE 2018
85333600511,11,853336005115,12,SOCIAL SPRKL ELDERFLWR APP 6/4
85200100781,11,085200118755,12,SUTTER HOME P GRIGIO ON-P
88352100029,11,088352100029,12,EVERCLEAR ALCOHOL 190
85613700602,11,856137006022,12,BESO DEL SOL RED SANGRIA 10PK
03410057505,11,034100575052,12,LITE 4/6 12 OZ LNNR
96749472215,11,096749472215,12,ELIJAH CRAIG 12 BARREL PROOF
02210011219,11,022100112193,12,PABST 30/12 OZ CAN 12 0Z
08308590321,11,083085903213,12,RUFFINO P GRIGIO LUMINA 750ML
15829011553,11,815829011546,12,TGIF ORANGE DREAM
